text,label
I accidentally exceeded my PIN tries.  Please advise.,support_request
"I logged in wrong and am blocked, how do I log in?",support_request
"While I was drunk, I goofed my PIN number and your machine ate my card. How can I get it back?",support_request
Can you unblock my blocked pin?,support_request
How can I reset my darned PIN number?,support_request
"My PIN is unlocked, what do I do?",support_request
My account is locked because I used the wrong pin too many times.  Please help.p,support_request
"My PIN can't access my card, can you help?.",support_request
"After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?",support_request
"
How do I unblock my PIN?",support_request
What happens if I forget my PIN?,support_request
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?,support_request
I managed to drunken block my card :(( Help!,support_request
Why is my PIN blocked?,support_request
I used my pin too many times.,support_request
My PIN has been blocked.,support_request
"My card got blocked, how do I reset?",support_request
"My PIN number was incorrect, and I can't access it.",support_request
Is there a way to reset my PIN?,support_request
What do I do if I have exceeded all my PIN tries?,support_request
How do I get unblocked?,support_request
"I blocked my card by mistake, how do I unblock it?",support_request
What should I do if I exceed my PIN tries?,support_request
How come I got blocked for entering wrong pins?,support_request
What should I do if I have used all of my PIN tries?,support_request
My PIN isn't working.,support_request
I forgot what my pin number is and now am blocked can you help me get in?,support_request
Where am I able to get my PIN unblocked?,support_request
I forgot my pin and am blocked now. Can I reset it somewhere?,support_request
I must have entered my PIN wrong.,support_request
I am locked out from entering my pin.,support_request
What do I do to unblock my PIN?,support_request
I entered my pin wrong  too many times.,support_request
"I have used all my PIN tries, what now?",support_request
Where do I go to unblock my PIN?,support_request
What if I type in the wrong PIN too many times?,support_request
What do I do if my PIN was blocked?,support_request
Can I unblock my pin using the app?,support_request
How many times can I enter a wrong PIN before it is blocked?,support_request
My PIN was blocked.,support_request
I accidentally put in the wrong pin too many times and now I need to unblock it. Can you assist with this?,support_request
I have exceeded all my PIN tries,support_request
How to unblock my PIN?,support_request
How many incorrect attempts cause card to be blocked?,support_request
Guide me on how to unblock my PIN,support_request
"Would you please unblock my pin? I don't know why, but it's blocked.",support_request
I have used all of my PIN tries. What should I do now?,support_request
Is there a number to call to get my pin unblocked?,support_request
"My PIN seems to be blocked, help me access it?",support_request
How do I unblock my card?,support_request
I may have entered the PIN wrong and the account is blocked.  What do I have to do to get it unblocked.,support_request
I cannot use my PIN.,support_request
"My PIN got blocked, help.",support_request
Where do I unblock my PIN?,support_request
"I am blocked now because I entered the wrong pin, need help.",support_request
"My PIN has been blocked, what should I do?",support_request
Too many times I entered the incorrect PIN.  How can I get my account unblocked?,support_request
My account is blocked because I entered the wrong pin too many times.  Help me unblock.,support_request
I entered the wrong pin too many times and now I think it's blocked. What do I do?,support_request
"I was blocked by using the wrong pin too many times, can you help me?",support_request
"My PIN is not working, can you help?",support_request
How do I unlock my account after typing in the wrong PIN too many times?,support_request
I entered the pin incorrectly too many times and now it is blocked. Can you help?,support_request
Can you unblock my pin because I put the wrong one too many times.,support_request
I need a new PIN number.,support_request
Can you unblock my account?  I entered the PIN wrong.,support_request
I tried my PIN too many times,support_request
I punched in the wrong pin too many times and I'm locked out.,support_request
I can't figure out how to unblock my pin number. Can you help me?,support_request
Cancel a transaction,cancel_request
Am I able to cancel a transfer I just made,cancel_request
"I needed to make a payment on my account, but I typed in the incorrect number.  The app won't allow me to cancel this transaction.  I need it cancelled ASAP!!",cancel_request
I made a mistake this morning when I did a transfer. How do I reverse it?,cancel_request
Can I cancel a transaction?,cancel_request
"Hi, I sent a payment to the wrong account number - can you cancel it as soon as possible?",cancel_request
How do I revert a transaction?,cancel_request
I just realized I made the wrong transaction yesterday. Would  you please make it correct?I need it by tomorrow Please.,cancel_request
How do i cancel a charge?,cancel_request
"I didn't want to make a transaction, I want to revert it",cancel_request
Is there a way to undo a transaction?,cancel_request
"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",cancel_request
I would like help to revert a transaction I did this morning,cancel_request
Please help revert my transaction from this morning.,cancel_request
Is there any way to cancel my transfer,cancel_request
I messed up a transfer and need to reverse it.,cancel_request
"Please cancel my most recent transfer, it was a mistake. This is an emergency. It needs to be canceled before it goes through.",cancel_request
